cadena;marca;descripcion;calibre;fleje;precio;descuento;promo_nominal
Vea;Andes;Cerveza IPA 1 Lts Andes;-;5723.0;4006.1;30;30% ANDES | Ofertas Trafico
Vea;Andes;Cerveza Roja 1 Lts Andes;-;5723.0;4006.1;30;30% ANDES | Ofertas Trafico
Vea;Budweiser;Cerveza Rubia 1 Lts Budweiser;-;5190.0;3892.5;25;25% BUDWEISER | Ofertas Internas
Vea;Quilmes;Cerveza Rubia 1 Lts Quilmes;-;4580.0;2977.0;35;35% QUILMES | Ofertas Trafico
Vea;Quilmes;Cerveza Stout 1 Lts Quilmes;-;4605.0;2993.25;35;35% QUILMES | Ofertas Trafico
Vea;Brahma;Cerveza Brahma Chopp Rubia 1lt Ret;1000 ml;4817.0;4817.0;0;
Vea;Grolsch;Cerveza Pilsner 925 Cc Grolsch;925 ml;6747.0;4048.2;40;40% Almacen | Ecommerce
Vea;Brahma;Cerveza Rubia 354 Cc Brahma;354 ml;1965.0;1965.0;0;
Vea;Heineken;Cerveza Rubia 473 Ml Heineken;473 ml;4099.0;3074.25;25;25% HEINEKEN | Ofertas Trafico
Vea;Michelob;Cerveza Ultra Lager 275 Ml Michelob;275 ml;2990.0;1943.5;35;35% MICHELOB | Ofertas Internas
Vea;Andes;Cerveza Rubia Oro 473 Cc Andes;473 ml;3199.0;2079.35;35;35% ANDES | Ofertas Internas
Vea;Salta Cautiva;Cerveza Session Ipa 473 Cc Salta Cautiva;473 ml;3166.0;3166.0;0;
Vea;Amstel;Cerveza Lager 473 Cc Amstel;473 ml;2803.0;1821.95;35;35% AMSTEL | Ofertas Trafico
Vea;Miller;Cerveza Genuine Draft 473 Ml Miller;473 ml;3477.0;2885.91;17;6x5 MILLER | Ofertas Internas
Vea;Amstel;Cerveza Lager 710 Ml Amstel;710 ml;3996.0;2597.4;35;35% AMSTEL | Ofertas Trafico
Vea;Heineken;Cerveza 0.0 330 Ml Heineken;330 ml;3270.0;1635.0;50;2x1 CERVEZAS SIN ALCOHOL | Ofertas Trafico
Vea;Antares;Cerveza Honey 473 Ml Antares;473 ml;4499.0;2249.5;50;2x1 ANTARES | Ofertas Trafico
Vea;Antares;Cerveza IPA 473 Cc Antares;473 ml;4499.0;2249.5;50;2x1 ANTARES | Ofertas Trafico
Vea;Antares;Cerveza Session IPA Caravana 473 Ml Antares;473 ml;4499.0;2249.5;50;2x1 ANTARES | Ofertas Trafico
Vea;Heineken;Cerveza Rubia 710 Cc Heineken;710 ml;6099.0;4574.25;25;25% HEINEKEN | Ofertas Trafico
Vea;Andes Origen;Cerveza Ipa 473ml Andes Origen;473 ml;19124.0;13386.8;30;30% ANDES | Ofertas Trafico
Vea;Imperial;Cerveza IPA 473 Cc Imperial;473 ml;3322.0;2491.5;25;25% IMPERIAL | Ofertas Trafico
Vea;Imperial;Cerveza Ipa 1 Lts Imperial;-;5657.0;4242.75;25;25% IMPERIAL | Ofertas Trafico
Vea;Quilmes;Cerveza Rubia 340 Cc Quilmes;340 ml;1622.0;1054.3;35;35% QUILMES | Ofertas Trafico
Vea;Warsteiner;Cerveza Rubia 473 Ml Warsteiner;473 ml;3477.0;2260.05;35;35% WARSTEINER | Ofertas Trafico
Vea;Imperial;Cerveza Cream Stout 473 Cc Imperial;473 ml;3322.0;2491.5;25;25% IMPERIAL | Ofertas Trafico
Vea;Schneider;Cerveza Rubia 1000 Ml Schneider;1000 ml;4567.0;3196.9;30;30% SCHNEIDER | Ofertas Trafico
Vea;Warsteiner;Cerveza Rubia 1 Lts Warsteiner;-;6384.0;4149.6;35;35% WARSTEINER | Ofertas Trafico
Vea;Grolsch;Cerveza Pilsner 473 Cc Grolsch;473 ml;3996.0;2397.6;40;40% Almacen | Ecommerce
Vea;Grolsch;Cerveza IPA 473 Cc Grolsch;473 ml;4152.0;2491.2;40;40% Almacen | Ecommerce
Vea;Blue Moon;Cerveza Belgian White 473 Cc Blue Moon;473 ml;4723.0;3069.95;35;35% BLUEMOON | Ofertas Trafico
Vea;Salta Cautiva;Cerveza Salta Cautiva Rubia 1lt Ret;1000 ml;5242.0;5242.0;0;
Vea;Salta Cautiva;Cerveza Salta Cautiva Roja 473 Ml;473 ml;3166.0;3166.0;0;
Vea;Antares;Cerveza Kolsch 473 Ml Antares;473 ml;4499.0;2249.5;50;2x1 ANTARES | Ofertas Trafico
Vea;Imperial;Cerveza Imperial Golden 1 L;1000 ml;5242.0;3931.5;25;25% IMPERIAL | Ofertas Trafico
Vea;Imperial;Cerveza Imperial Golden 473cc;473 ml;3166.0;2374.5;25;25% IMPERIAL | Ofertas Trafico
Vea;Imperial;Cerveza Imperial Rubia 710cc;710 ml;4463.0;3347.25;25;25% IMPERIAL | Ofertas Trafico
Vea;Imperial;Cerveza APA 473 Cc Imperial;473 ml;3322.0;2491.5;25;25% IMPERIAL | Ofertas Trafico
Vea;Imperial;Cerveza Imperial Roja 473cc;473 ml;3322.0;2491.5;25;25% IMPERIAL | Ofertas Trafico
Vea;Andes;Cerveza Ipa Andina 473 Cc Andes;473 ml;3396.0;2377.2;30;30% ANDES | Ofertas Trafico
Vea;Blue Moon;Cerveza Belgian White 355 Cc Blue Moon;355 ml;5242.0;3407.3;35;35% BLUEMOON | Ofertas Trafico
Vea;Andes;Cerveza Rubia 473 Cc Andes;473 ml;3396.0;2377.2;30;30% ANDES | Ofertas Trafico
Vea;Imperial;Cerveza Extra Lager 473 Cc Imperial;473 ml;3166.0;2374.5;25;25% IMPERIAL | Ofertas Trafico
Vea;Imperial;Cerveza Imperial Rubia 1 L;1000 ml;5242.0;3931.5;25;25% IMPERIAL | Ofertas Trafico
Vea;Brahma;Cerveza Brahma Chopp Lata 473mlx6;-;16370.0;16370.0;0;
Vea;Corona;Cerveza Rubia 473 Cc Corona;473 ml;4676.0;3039.4;35;35% CORONA | Ofertas Trafico
Vea;Patagonia;Cerveza Lager del Sur 473 Cc Patagonia;473 ml;4987.0;2493.5;50;2x1 PATAGONIA | Ofertas Trafico
Vea;Antares;Cerveza Lager 473 Cc Antares;473 ml;3999.0;1999.5;50;2x1 ANTARES | Ofertas Trafico
Vea;Miller;Cerveza Lager 330 Cc Miller;330 ml;3893.0;3893.0;0;
Vea;Salta Cautiva;Cerveza Salta Cautiva Rubia 473 Ml;473 ml;3166.0;3166.0;0;
Vea;Pampa Brewing;Cerveza IPA 473 Cc Pampa Brewing;473 ml;3290.0;3290.0;0;
Vea;Pampa Brewing;Cerveza Golden Ale 473 Cc Pampa Brewing;473 ml;2990.0;2990.0;0;
Vea;Iguana;Cerveza Pilsener 1 Lts Iguana;-;3944.0;3944.0;0;
Vea;Miller;Cerveza Rubia 600 Cc Miller;600 ml;5709.0;5709.0;0;
Vea;Pampa Brewing;Cerveza Lager 473 Cc Pampa Brewing;473 ml;3690.0;3690.0;0;
Vea;Pampa Brewing;Cerveza Nitro Cream Stout 473 Cc Pampa Brewing;473 ml;3290.0;3290.0;0;
Vea;Rabieta;Cerveza Helles Munich 473 Cc Rabieta;473 ml;3890.0;3890.0;0;
Vea;Pampa Brewing;Cerveza Amber Ale 473 Ml Pampa Brewing;473 ml;2990.0;2990.0;0;
Vea;Antares;Cerveza Scotch 473 Ml Antares;473 ml;4499.0;2249.5;50;2x1 ANTARES | Ofertas Trafico
Vea;Rabieta;Cerveza Golden Ale 473 Cc Rabieta;473 ml;3890.0;3890.0;0;
Vea;Miller;Cerveza Rubia 710 Cc Miller;710 ml;5242.0;5242.0;0;
Vea;Rabieta;Cerveza Red Irish Ale 473 Cc Rabieta;473 ml;3890.0;3890.0;0;
Vea;Andes;Cerveza Roja 473 Cc Andes;473 ml;3396.0;2377.2;30;30% ANDES | Ofertas Trafico
Vea;Brahma;Cerveza Rubia 340 Cc Brahma;340 ml;1778.0;1778.0;0;
Vea;Bierhaus;Cerveza Lager Golden State 473 Cc Bierhaus;473 ml;3150.0;3150.0;0;
Vea;Imperial;Cerveza Golden Ale 330 Cc Imperial;330 ml;3477.0;2607.75;25;25% IMPERIAL | Ofertas Trafico
Vea;Bierhaus;Cerveza Chalalager 473 Ml Bierhaus;473 ml;4150.0;4150.0;0;
Vea;Ortuzar;Cerveza German Pils 473 Cc Ortuzar;473 ml;3200.0;3200.0;0;
Vea;Bierhaus;Cerveza Argentipa 473 Cc Bierhaus;473 ml;4380.79;4380.79;0;
Vea;Guinness;Cerveza Extra Stout 473 Ml Guinness;473 ml;4290.0;4290.0;0;
Vea;Pampa Brewing;Cerveza Sabor Honey 473 Cc Pampa Brewing;473 ml;2990.0;2990.0;0;
Vea;Bierhaus;Cerveza Bierhaus Honey 473 Ml;473 ml;3250.0;3250.0;0;
Vea;Bierhaus;Cerveza Red Ipa 473 Ml Bierhaus;473 ml;4200.0;4200.0;0;
Vea;Bierhaus;Cerveza IPA Super Star 473 Ml Bierhaus;473 ml;4200.0;4200.0;0;
Vea;Temple;Cerveza IPA 473 Cc Temple;473 ml;4987.0;3241.55;35;35% TEMPLE | Ofertas Internas
Vea;Kunstmann;Cerveza Torobayo Roja 470 Ml Kunstmann;470 ml;4567.0;2968.55;35;35% KUNSTMANN | Ofertas Trafico
Vea;Kunstmann;Cerveza Kunstmann Ipa Session 470cc;470 ml;4567.0;2968.55;35;35% KUNSTMANN | Ofertas Trafico
Vea;Santa Fe;Cerveza Rubia 473 Cc Santa Fe;473 ml;2599.0;2599.0;0;
Vea;Rabieta;Cerveza Red Honey 473 Cc Rabieta;473 ml;3890.0;3890.0;0;
Vea;Rabieta;Cerveza American IPA 473 Cc Rabieta;473 ml;4290.0;4290.0;0;
Vea;Imperial;Cerveza Imperial Stout 1lt;1000 ml;5450.0;4087.5;25;25% IMPERIAL | Ofertas Trafico
Coto;Isenbeck;Cerveza ISENBECK Lata 473 Cc;473 ml;2126;1381.9;35;35%Dto
Coto;Heineken;Cerveza Lager HEINEKEN Lata 473 Cc;473 ml;4030;4030;0;
Coto;Corona;Cerveza CORONA Porron 330 Cc;330 ml;4550;2957.5;35;35%Dto
Coto;Warsteiner;Cerveza Pilsener WARSTEINER Lata 473 Cc;473 ml;3485;2248.52;35;35%Dto
Coto;Amstel;Cerveza Lager Pura Malta Amstel 473ml;473 ml;2725;1771.25;35;35%Dto
Coto;Grolsch;Cerveza Lager GROLSCH Lata 473 Cc;473 ml;3925;2551.25;35;35%Dto
Coto;Brahma;Cerveza Lata BRAHMA 350 Cmq;-;1476;1107.0;25;25%Dto
Coto;Corona;Cerveza CORONA Botella 710 Cc;710 ml;7291;4739.15;35;35%Dto
Coto;Stella Artois;Cerveza Stella Artois 330cc;330 ml;4079;2651.35;35;35%Dto
Coto;Imperial;Cerveza Golden Lager Imperial Lata 473 CC;473 ml;3105;2018.25;35;35%Dto
Coto;1890;Cerveza Rubia Intensa 1890 473ml;473 ml;2224;2224;0;
Coto;Heineken;Cerveza Lager HEINEKEN Botella 1 L;1000 ml;6865;6865;0;
Coto;Schneider;Cerveza Lager SCHNEIDER Lata 473 Cc;473 ml;2615;1699.75;35;35%Dto
Coto;Heineken;Cerveza Lager HEINEKEN Porron 330 Cc;330 ml;4195;4195;0;
Coto;Stella Artois;Cerveza Lager STELLA ARTOIS Botella 975 Cc;975 ml;6822;4434.3;35;35%Dto
Coto;Ortuzar;Cerveza Premium Lager Ortuzar 473cc;473 ml;2138;2138;0;
Coto;Patagonia;Cerveza Session Ipa PATAGONIA Botella 730 Cc;730 ml;7056;7056;0;
Coto;Imperial;Cerveza Imperial Cream Stout Lat 473 Ml;473 ml;3295;2141.75;35;35%Dto
Coto;Heineken;Cerveza Heineken Lata 710 CC;710 ml;5995;5995;0;
Coto;Patagonia;Cerveza Amber Lager PATAGONIA Botella 730 Cc;730 ml;7056;7056;0;
Coto;Salta;Cerveza Session Ipa Salta 473ml;473 ml;3105;2018.25;35;35%Dto
Coto;Munich;Cerveza Royal Munich 330ml;330 ml;2400;1679.76;30;30%Dto
Coto;Grolsch;Cerveza GROLSCH Botella 925 Cc;925 ml;6755;4390.75;35;35%Dto
Coto;Schneider;Cerveza Schneider Lata 710 CC;710 ml;3815;2479.75;35;35%Dto
Coto;Quilmes;Cerveza QUILMES Porron 340 Cc;340 ml;1640;1230.0;25;25%Dto
Coto;Amstel;Cerveza Lager Amstel 710ml;710 ml;3925;2551.25;35;35%Dto
Coto;Warsteiner;Cerveza WARSTEINER Botella 1 L;1000 ml;6320;4108.0;35;35%Dto
Coto;Miller;Cerveza Genuine Draft Miller 473ml;473 ml;3485;2265.25;35;35%Dto
Coto;Imperial;Cerveza Ipa Imperial Lata 473 CC;473 ml;3295;2141.75;35;35%Dto
Coto;Salta;Cerveza Cautiva Rubia SALTA 473 Cmq;-;3105;2018.25;35;35%Dto
Coto;Pampa Brewing;Cerveza Ipa PAMPA BREWING CO Lata 473 Cc;473 ml;3150;3150;0;
Coto;Imperial;Cerveza Lager IMPERIAL Lata 473 Cc;473 ml;3105;2018.25;35;35%Dto
Coto;Michelob;Cerveza Superior Suave Michelob 2838ml;2838 ml;17331;11265.15;35;35%Dto
Coto;Pampa Brewing;Cerveza Artesanal Honey Ale Pampa Brewing Co Lat 473 Cmq;-;2850;2850;0;
Coto;Pampa;Cerveza lager PAMPA ARGENTINA 473ml;473 ml;2850;2850;0;
Coto;Andes;Cerveza Andes Botella 1 L;1000 ml;5568;3619.2;35;35%Dto
Coto;Amstel;Cerveza Lager Amstel 1000ml;1000 ml;4795;3116.75;35;35%Dto
Coto;Imperial;Cerveza Apa IMPERIAL Lata 473 Cc;473 ml;3295;2141.75;35;35%Dto
Coto;Michelob;Cerveza ultra sin gluten MICHELOB 275ml;275 ml;2756;1791.4;35;35%Dto
Coto;Stella Artois;Cerveza rubia Pure Gold STELLA ARTOIS 330cc;330 ml;4189;2722.85;35;35%Dto
Coto;Imperial;Cerveza Golden Lager Imperial Botella 1 L;1000 ml;5230;3399.5;35;35%Dto
Coto;Patagonia;Cerveza Vera Ipa Patagonia Bot 730 Cmq;-;7056;7056;0;
Coto;Patagonia;Cerveza Lager Del Sur Patagonia 730cc;730 ml;7056;7056;0;
Coto;Peroni;Cerveza Rubia Peroni Bot 330 Ml;330 ml;5243;5243;0;
Coto;Quilmes;Cerveza Clásica Quilmes 710ml;710 ml;3706;2779.5;25;25%Dto
Coto;Brahma;Cerveza BRAHMA Chopp Porron 340 Cc;340 ml;1749;1311.75;25;25%Dto
Coto;Pampa Brewing;Cerveza Amber Ale PAMPA BREWING CO Lata 473 Cc;473 ml;2850;2850;0;
Coto;Pampa Brewing;Cerveza Dorada PAMPA BREWING CO Lata 473 Cc;473 ml;2850;2850;0;
Coto;Stella Artois;Cerveza Bot . Stella Arto Bot 710 Cmq;-;5970;3880.5;35;35%Dto
Coto;Salta;Cerveza Cautiva Roja SALTA 473 Cmq;-;3105;2018.25;35;35%Dto
Coto;Corona;Cerveza Sin Alcohol 0.0% CORONA 330ml;330 ml;3500;2198.7;37;35%Dto
Coto;Kunstmann;Cerveza Session Ipa Kunstmann Lat 470 Cmq;-;4575;2973.75;35;35%Dto
Coto;Salta;Cerveza Fresh Lager Salta 473cc;473 ml;3105;2018.25;35;35%Dto
Coto;Brahma;Cerveza BRAHMA Botella 1 L;1000 ml;4798;3598.5;25;25%Dto
Coto;Schneider;Cerveza Lager SCHNEIDER Botella 1 L;1000 ml;4580;2977.0;35;35%Dto
Coto;Schneider;Cerveza Schneider Lata 473 CC;473 ml;2725;1771.25;35;35%Dto
Coto;Blue Moon;Cerveza Belgian White Blue Moon 473ml;473 ml;4685;3045.25;35;35%Dto
Coto;Pampa Brewing;Cerveza Nitro Cream Stout Pampa Brewing Co Bot 473 Cmq;-;3150;3150;0;
Coto;Andes;Cerveza Andes Botella 1 L;1000 ml;5732;3725.8;35;35%Dto
Coto;Grolsch;Cerveza Ipa Grolsch 473ml;473 ml;4140;2691.0;35;35%Dto
Coto;Brahma;Cerveza Chopp Brahma 710ml;710 ml;3924;2943.0;25;25%Dto
Coto;Quilmes;Cerveza Lager Quilmes Botella 1 L;1000 ml;3767;2825.25;25;25%Dto
Coto;Guinness;Cerveza Extra Stout Guinness Lat 473 Ml;473 ml;4150;4150;0;
Coto;Antares;Cerveza Ipa Sin Alcohol Antares 473ml;473 ml;3555;2298.66;35;35%Dto
Coto;Miller;Cerveza Genuine Draft Miller 330ml;330 ml;3815;3815;0;
Coto;Bierhaus;Cerveza Golden State Bierhaus 473ml;473 ml;3140;3140;0;
Coto;Quilmes;Cerveza QUILMES Botella 1 L;1000 ml;4580;3435.0;25;25%Dto
Coto;Quilmes;Cerveza Stout QUILMES Botella 1 L;1000 ml;4580;4580;0;
Coto;Kunstmann;Cerveza Torobayo Kunstmann Lat 470 Cmq;-;4575;2973.75;35;35%Dto
Coto;Imperial;Cerveza Extra Lager IMPERIAL Botella 1 L;1000 ml;5230;3399.5;35;35%Dto
Coto;Imperial;Cerveza Roja Imperial 473 Ml;473 ml;3295;2141.75;35;35%Dto
Coto;Bierhaus;Cerveza Scotch Ness Bierhaus 473 Ml;473 ml;3140;3140;0;
Coto;Andes;Cerveza Andes 1l;1000 ml;4736;3078.4;35;35%Dto
Coto;Heineken;Cerveza 0.0% Heineken 473cc;473 ml;3100;3100;0;
Coto;Miller;Cerveza MILLER Botella 1 L;1000 ml;6320;6320;0;
Coto;Imperial;Cerveza Lager Imperial Lata 710 CC;710 ml;4470;2905.5;35;35%Dto
Coto;Miller;Cerveza Miller Lata 710 CC;710 ml;5175;5175;0;
Coto;Andes;Cerveza Andes Lata 473 CC;473 ml;3194;2076.1;35;35%Dto
Coto;Hermann Muller;Cerveza Lager Classic Hermann Muller 500ml;500 ml;1750;1750;0;
Coto;Stella Artois;Cerveza Sin Alcohol 0.0 Stella Artois 330cc;330 ml;3210;2086.5;35;35%Dto
Coto;Guinness;Cerveza Lager 13 Guinness 473ml;473 ml;3700;3700;0;
Coto;Imperial;Cerveza Ipa IMPERIAL Botella 1 L;1000 ml;5670;3685.5;35;35%Dto
Coto;Antares;Cerveza XPA extra Pale Ale ANTARES 473ml;473 ml;4514;4514;0;
Coto;Ortuzar;Cerveza Porter Ortuzar 473cc;473 ml;3170;3170;0;
Coto;Blue Moon;Cerveza Belgian White Blue Moon 355cc;355 ml;5210;3386.5;35;35%Dto
Coto;Ortuzar;Cerveza Scottish Export Ortuzar 473cc;473 ml;3075;3075;0;
Coto;Ortuzar;Cerveza Honey Ortuzar 473cc;473 ml;3075;3075;0;
Coto;Imperial;Cerveza Sin Alcohol Golden Imperial 473 CC;473 ml;2100;1365.0;35;35%Dto
Coto;Ortuzar;Cerveza Golden Ale Ortuzar 473cc;473 ml;3075;3075;0;
Coto;Rabieta;Cerveza Ipa RABIETA Lata 473 Cc;473 ml;4150;4150;0;
Coto;Ortuzar;Cerveza Dubbel Ortuzar 473cc;473 ml;3170;3170;0;
Coto;Budweiser;Cerveza Pilsener BUDWEISER Lata 473 Cc;473 ml;2860;1859.0;35;35%Dto
Coto;Ortuzar;Cerveza Session Ipa Ortuzar 473cc;473 ml;3540;3540;0;
Coto;Budweiser;Cerveza BUDWEISER Botella 1 L;1000 ml;5016;3260.4;35;35%Dto
Coto;Stella Artois;Cerveza Stella Artois Pure Gold Premium Lager 473ml;473 ml;4138;2689.7;35;35%Dto
Coto;Andes;Cerveza Ipa Andes Lata 473 CC;473 ml;3335;2167.75;35;35%Dto
Coto;Imperial;Cerveza Golden Imperial Lat 710 Cmq;-;4470;2905.5;35;35%Dto
Coto;Ortuzar;Cerveza premium lager ORTUZAR 710ml;710 ml;3399;3399;0;
Coto;Ortuzar;Cerveza German Pils Ortuzar 473cc;473 ml;3170;3170;0;
Coto;Antares;Cerveza Honey ANTARES Lata 473 Cc;473 ml;4514;4514;0;
Coto;Antares;Cerveza Ipa ANTARES Lata 473 Cc;473 ml;4514;4514;0;
Coto;Bierhaus;Cerveza Sweetheart Honey Bierhaus 473 Ml;473 ml;3140;3140;0;
Coto;Antares;Cerveza Scotch ANTARES Lata 473 Cc;473 ml;4514;4514;0;
Coto;Palermo;Cerveza PALERMO Botella 1 L;1000 ml;3925;3925;0;
Coto;Asahi;Cerveza Super Dry Asahi 330 Ml;330 ml;5243;5243;0;
Coto;Quilmes;Cerveza Ipa Quilmes 1l;1000 ml;4580;3435.0;25;25%Dto
Coto;Rabieta;Cerveza Red Honey RABIETA Lata 473 Cc;473 ml;3700;3700;0;
Coto;Cusqueña;Cerveza Porr Golden Lager Cusqueña Bot 330 Ml;330 ml;4200;4200;0;
Coto;Antares;Cerveza Ipa Lupulada Antares 473ml;473 ml;4514;4514;0;
Coto;Bierhaus;Cerveza Superstar Ipa Bierhaus 473 Ml;473 ml;4015;4015;0;
Coto;Stella Artois;Cerveza Lager STELLA ARTOIS Lata 473 Cc;473 ml;4026;2616.9;35;35%Dto
Coto;Imperial;Cerveza Cream Stout IMPERIAL Botella 1 L;1000 ml;5670;3685.5;35;35%Dto
Coto;Santa Fe;Cerveza Santa Fe Lata 473 CC;473 ml;2615;2615;0;
Coto;Imperial;Cerveza Golden Imperial 330cc;330 ml;3485;2265.25;35;35%Dto
Coto;Patagonia;Cerveza Patagonia Lata 473 CC;473 ml;4961;4961;0;
Coto;Munich;Cerveza Premium Ultra Munich 269ml;269 ml;1550;1550;0;
Coto;Antares;Cerveza Lager ANTARES 473ml;473 ml;3837;3837;0;
Coto;Bierhaus;Cerveza Chalaland Hemp Bierhaus 473 Ml;473 ml;4870;4870;0;
Coto;Oranjeboom;Cerveza Premium Lager ORANJEBOOM 250ml;250 ml;4359;4359;0;
Coto;Andes Origen;Cerveza rubia oro ANDES ORIGEN 1000ml;1000 ml;5406;3513.9;35;35%Dto
Coto;Antares;Cerveza Playa Grande ANTARES 473ml;473 ml;4514;4514;0;
Coto;Ortuzar;Cerveza Poker Con Bourbon Ortuzar 473cc;473 ml;3540;3540;0;
Coto;Bierhaus;Cerveza Argentipa Bierhaus 473 Ml;473 ml;4015;4015;0;
Coto;Stella Artois;Cerveza Premium Lager Stella Artois 2840ml;2840 ml;23880;15522.0;35;35%Dto
Coto;Heineken;Cerveza Sin Alcohol 0.0 HEINEKEN 330c;-;3000;3000;0;
Coto;Andes Origen;Cerveza Rubia Oro Andes Origen 473ml;473 ml;3194;2076.1;35;35%Dto
Coto;Andes Origen;Cerveza ipa andina ANDES ORIGEN 1000ml;1000 ml;5732;3725.8;35;35%Dto
Coto;Bavaria;Cerveza Lata Bavaria 500 Ml;500 ml;3890;3890;0;
Coto;Stella Artois;Cerveza Sin Alcohol Stella Artois 2838cmq;-;19860;12909.0;35;35%Dto
Coto;Rabieta;Cerveza Red RABIETA Lata 473 Cc;473 ml;3700;3700;0;
Coto;Antares;Cerveza Kolsch ANTARES Lata 473 Cc;473 ml;4514;4514;0;
Coto;Estrella De Galicia;Cerveza Estrella Galicia Lager 473ml;473 ml;3500;3500;0;
Coto;Rabieta;Cerveza Golden Ale RABIETA Lata 473 Cc;473 ml;3700;3700;0;
Coto;Bierhaus;Cerveza Vulcano Red Ipa Bierhaus 473 Ml;473 ml;4015;4015;0;
Coto;Estrella De Galicia;Cerveza Estrella Galicia Sin Gluten 330ml;330 ml;3000;3000;0;
Coto;Andes;Cerveza Black Lager Andes Lata 473 CC;473 ml;3335;2167.75;35;35%Dto
Coto;Bierhaus;Cerveza Piggy Apa Bierhaus 473 Ml;473 ml;4015;4015;0;
Coto;Antares;Cerveza Antares Espíritu Lager 330ml;330 ml;3607;3607;0;
Coto;Quilmes;Cerveza Ipa Quilmes 473ml;473 ml;2588;1941.0;25;25%Dto
Coto;Corona;Cerveza CORONA 473ml;473 ml;4586;2980.9;35;35%Dto
Coto;Michelob;Cerveza Suave Michelob 473ml;473 ml;2889;1848.67;36;35%Dto
Coto;Quilmes;Cerveza Blanca QUILMES Sin Alcohol 473 Cc. 6 U.;473 ml;12720;8268.0;35;35%Dto
Coto;Rabieta;Cerveza Munich Helles Rabieta Lat 473 Cmq;-;3700;3700;0;
Coto;Andes;Cerveza Red Andes Lata 473 CC;473 ml;3335;2167.75;35;35%Dto
Coto;Patagonia;Cerveza Vera Ipa Patagonia 473ml;473 ml;4961;4961;0;
Coto;Weidmann;Cerveza Pilsener Weidmann Lata 500 CC;500 ml;7129;7129;0;
Coto;Patagonia;Cerveza Amber Lager Patagonia Lata 473 CC;473 ml;4961;4961;0;
Coto;Miller;Cerveza Porrón Miller Bot 600 Cmq;-;5720;5720;0;
Coto;Trio;Cerveza Extra Stout Trio 500ml;500 ml;7829;7829;0;
Coto;Bitburger;Cerveza Bitburger Porron 330cc;330 ml;4690;4690;0;
Coto;Antares;Cerveza Antares Espíritu Lager 500ml;500 ml;5104;5104;0;
Coto;Stella Artois;Cerveza Premium Lager Stella Artois 710ml;710 ml;5970;3880.5;35;35%Dto
Coto;Bierhaus;Cerveza Chala Lager Bierhaus 473ml;473 ml;4015;4015;0;
Coto;Andes;Cerveza blanca ANDES 710ml;710 ml;3445;2239.25;35;35%Dto
Coto;Gibraltar;Cerveza English Ipa GIBRALTAR 473ml;473 ml;6600;6600;0;
Coto;Iguana;Cerveza Pilsener IGUANA Botella 1 L;1000 ml;3925;3925;0;
Coto;Bristol;Cerveza Lager Bristol 473ml;473 ml;2550;2550;0;
Coto;Weidmann;Cerveza WEIDMANN Lata 500 Cc;500 ml;5999;5999;0;
Coto;Bitburger;Cerveza Barril Bitburger 5l;5000 ml;70750;70750;0;
Coto;Bristol;Cerveza Pale Ale Bristol 473ml;473 ml;2550;2550;0;
Coto;Oranjeboom;Cerveza Lager ORANJEBOOM Original Lata 500 Cc;500 ml;6739;6739;0;
Coto;8.6;Cerveza Lata Roja 8.6 500 Ml;500 ml;5990;5990;0;
Coto;Budweiser;Cerveza Budweiser 710ml;710 ml;4142;2692.3;35;35%Dto
Coto;Corona;Cerveza Sin Alcohol 0.0% Corona Lat 473 Ml;473 ml;3000;3000;0;
Coto;Monastere;Cerveza Blond Monastere 500ml;500 ml;8549;8549;0;
Coto;X Mark;Cerveza sabor Cannabis X MARK 500ml;500 ml;8719;8719;0;
Coto;Martens;Cerveza Pils 5.2 MARTENS 500ml;500 ml;6979;6979;0;
Coto;Quilmes;Cerveza Sin Alcohol 0 QUILMES 473 Ml;473 ml;2120;2120;0;
Coto;Stella Artois;Cerveza Sin Alcohol Stella Artois Lat 473cmq;-;3310;3310;0;
Coto;Andes Origen;Cerveza Rubia Andes Origen 710ml;710 ml;4630;3009.5;35;35%Dto
Coto;Bitburger;Cerveza Lata Premium Bitburger 500ml;500 ml;5390;5390;0;
Coto;Bristol;Cerveza Ipa Bristol 473ml;473 ml;3000;3000;0;
Coto;Goose;Cerveza Lager Goose 473ml;473 ml;3587;3587;0;
Coto;Goose;Cerveza Lager Goose 710ml;710 ml;5000;5000;0;
Coto;Temple;Cerveza Ipa TEMPLE Lata 473 Cc;473 ml;4961;4961;0;
Coto;Stella Artois;Cerveza Negra Prem Noire Stella Arto Lat 473 Ml;473 ml;4026;2616.9;35;35%Dto
Coto;Temple;Cerveza Scottish Lager TEMPLE Lata 473 Cc;473 ml;4400;4400;0;
Coto;Antares;Cerveza Ipa Antares Lata 473 CC;473 ml;3841;3841;0;
Coto;Stella Artois;Cerveza Lager STELLA ARTOIS Botella 1 L;1000 ml;6000;6000;0;
Coto;Goose;Cerveza Lager Goose 730ml;730 ml;5109;5109;0;
Coto;Iguana;Cerveza Iguana 473ml;473 ml;1830;1830;0;
Coto;Patagonia;Cerveza Ipa Estelar Patagonia 473ml;473 ml;4400;4400;0;
Coto;Quilmes;Cerveza Doble Malta Quilmes 473ml;473 ml;2300;1941.0;16;25%Dto
Coto;Gosse;Cerveza Ipa GOSSE Lata 473 Cc;473 ml;3180;3180;0;
